# Glossary in tab-separated format -*- coding: utf-8 -*-
&mdash;	—
&ndash;	–
ill	misselijk	
ill	ziek	
illative case	illatief	
illegible	onleesbaar	
illiterate	ongeletterd	
illness	ziekte (f), aandoening (f)	
image	beeld (f), beeltenis (f), plaatje (n)	
image	beeld (n)	
image	beeld (n), perceptie (f)	
image	beeldkopie (f)	
imaginary number	imaginair getal (n)	
imagination	verbeelding (f)	
imagination	verbeelding (f)	
imagination	verbeelding (f)	
imagine	inbeelden	
imbecile	imbeciel (m)	
imbecile	imbeciel (m)	
Immaculate Conception	onbevlekte ontvangenis (f)	
immeasurable	onmeetbaar	
immediate	direct, directe	
immediately	meteen, direct	
immense	immens	
immigrate	immigreren	
imminent	imminent, dreigend	
immodest	onbescheiden	
immortal	onsterfelijk, onsterfelijke	
immunity	immuniteit	
impala	impala (m)	
impartial	onpartijdig	
impartiality	onpartijdigheid	
impediment	hindernis (f) , obstakel (n)	
imperative	gebiedende wijs (m)	
imperative	must (m)	
imperative	noodzakelijk	
imperfect	onvoltooid verleden tijd (m)	
imperialism	imperialisme (n)	
impersonal subject	loos onderwerp (n)	
implement	gereedschap (n), hulpmiddel (n)	
implement	implementeren, toepassen (in de praktijk), uitwerken	
import	invoeren, importeren	
important	belangrijk	
impossible	onmogelijk	
impoverish	verarmen	
impoverishment	verarming	
impracticable	onbegaanbaar, onberijdbaar	
impracticable	onuitvoerbaar	
impractical	onpraktisch	
impression	indruk	
impressive	indrukwekkend, imposant (1), onder de indruk (2)	
imprisonment	gevangenschap (n)	
improve	beter maken, verbeteren	
improve	beteren	
impulsive	impulsief, impulsieve	
impure	onzuiver	
impurity	onzuiverheid (f)	
in	in	
in a nutshell	in een notendop	
in cold blood	in koelen bloede	
in love	gek van	
in love	verliefd	
in love	verliefd op	
in other words	met andere woorden	
in person	persoonlijk, in het vlees	
in the flesh	persoonlijk, in het vlees	
in the long run	op termijn, uiteindelijk	
in the nick of time	op het nippertje	
in vain	tevergeefs	
in-law	aangetrouwd familielid, schoonfamilie (p)	
in-line skate	skeeler (m)	
inaccuracy	onnauwkeurigheid (f)	
incandescent	gloeiende
incense	vertoornen	
incense	wierook (m)	
inch	duim (m) (1), haarbreed (n) (2)	
incident	voorval (n), incident (n)	
incite	aanzetten, ophitsen	
inclined	hellend, neigend
inclined plane	hellend vlak (n)	
include	invoegen, bijvoegen	
included	inclusief	
income	inkomsten (singular inkomen)	
incomprehensible	onbegrijpelijk	
inconvenience	ongemak (n), verstoring (f)	
incorrigible	onverbeterbaar (things), onverbeterlijk (living objects)	
incredible	ongelofelijk	
incredible	ongelofelijk	
incredulity	ongelovigheid	
indeed	inderdaad	
indefinite article	lidwoord van onbepaaldheid, onbepaald lidwoord (n)	
indefinite pronoun	onbepaald voornaamwoord (n)	
independence	onafhankelijkheid (f)	
independent	onafhankelijk	
index	inhoud (m), index (m)	
India	IndiÃ«	
Indian	Indiaan (m), Indiaanse (f)	
Indian	Indiaans	
Indian	Indisch, Indiaas	
Indian	IndiÃ«r (m), Indische (f)	
Indian Ocean	Indische Oceaan	
indicative	aantonende wijs (m), indicatief (m)	
indignant	verontwaardigd	
indigo	indigo (n)	
indigo	indigo, indigoblauw, indigoblauwe	
indirect free kick	onrechtstreekse vrije trap (m)	
indirect object	meewerkend voorwerp (n)	
indispensable	onmisbaar; onontbeerlijk
individual	enkeling (m), individu (n)	
individual	individueel, individuele	
Indonesia	IndonesiÃ« (f)	
Indonesian	Indonesisch (n)	
Indonesian	Indonesisch, Indonesische	
Indonesian	IndonesiÃ«r (m), Indonesische (f)	
industrial	industrieel	
industrial output	industriÃ«le produktie (f)	
industry	industrie (f), nijverheid (f)	
industry	sector (f)	
industry	werklust (m)	
inertia	inertie, traagheid	
inevitably	noodzakelijkerwijs;uiteindelijk;ongetwijfeld
inexpensive	goedkoop, goedkope	
infant	zuigeling "m, f"	
infantile	infantiel	
infantry	infanterie (f)	
inferior	inferieur	
infernal	hels, infernaal	
infertility	onvruchtbaarheid	
infinite	oneindig	
infinitive	infinitief (m), onbepaalde wijs (m)	
infix	tussenvoegsel (n), infix (n)	
inflamed	ontstoken	
inflation	inflatie	
inflation	inflatie	
inflection	bocht	
inflection	buigpunt (n)	
inflection	verbuiging (f)	
influence	beÃ¯nvloeden	
influence	invloed	
influenza	griep (f)	
information	informatie (f)	
ingot	baar (f); staaf	
ingredient	ingrediÃ«nt (n), bestanddeel (n)	
inherit	erven	
initial	aanvankelijk	
injury	verwonding	
injury time	blessuretijd (m)	
ink	inkt (m)	
ink	inkten	
inkwell	inktpot (m)	
inn	herberg (m)	
innkeeper	waard	
innocence	(1, 2) onschuld	
innovation	innovatie (f)	
input	ingeven	
inquisitive	nieuwsgierig	
inquisitively	nieuwsgierig	
insanity	krankzinnigheid	
insect	insect (n) (1), nietsnut (3)	
insecticide	insecticide (n)	
insectivore	insectivoor (m), insecteneter (m)	
insemination	inseminatie	
insert	invoegen	
inside out	binnenstebuiten	
insignificant	onbelangrijk, onbelangrijke	
insolent	brutaal (1,2)	
insolvable	onoplosbaar	
insomnia	slapeloosheid	
inspection	(examining) onderzoek, inspectie, (organization) inspectie	
instability	instabiliteit (f)	
install	installeren, aansluiten, opzetten	
install	zich installeren	
instance	voorbeeld	
instant	dringend, ogenblikkelijk	
instant	kant-en-klaar	
instant	kortstondig	
instant	moment, ogenblik	
instant	moment, ogenblik, poosje	
instant	onmiddelijk, ogenblikkelijk	
instant	op handen zijnd, dreigend	
instead	in plaats van	
institution	instelling	
instrument	instrument (n)	
instrument	instrument (n), meetinstrument (n), meter (m)	
instrument	instrument (n), muziekinstrument (n)	
insulator	isolator (m) (1,2)	
insure	verzekeren	
insurgent	opstandeling (m), weerstander (m)	
insurgent	opstandig	
insurrection	opstand, muiterij, rebellie	
intangible	ontastbaar, ontastbare	
intangible	ontastbare (n)	
integer	geheel getal (n)	
integration	integratie (f)	
integration	integratie (f)	
intelligence	inlichtingen (plural)	
intelligence	inlichtingendienst (plural)	
intelligence	intelligentie (f)	
intelligence	intelligentie (f)	
interbreed	inteelten	
intercept	onderscheppen	
intercourse	betrekkingen "f, pl"	
intercourse	betrekkingen "f, pl"	
intercourse	geslachtsverkeer (n), sexuele betrekkingen (f) (p)	
interest	interesse (f)	
interest	interesseren	
interest	interest (m), rente "v"	
interested	geÃ¯nteresseerd, geÃ¯nteresseerde	
interesting	interessant	
interjection	tussenwerpsel (n)	
Interlingua	Interlingua	
international	internationaal, internationale	
International Date Line	internationale datumgrens (f)	
interpolation	interpolatie (2)	
interrogative	vraag	
interrogative	vraagwoord, interrogatief	
interrogative	vragend	
interrogative pronoun	vragend voornaamwoord (n)	
intersection	doorsnede	
interweave	aanelkaarweven	
interwove	weefde aan elkaar, weefden aan elkaar	
intestine	darm, ingewanden (m)	
intimacy	intimiteit	
intimidate	intimideren	
intransitive	onovergankelijk	
intransitive verb	onovergankelijk werkwoord (n)	
intricacies	fijne kneepjes; ingewikkeldheden
intriguing	intrigerend	
intrinsic	intrinsiek	
intro	intro	
introduce	introduceren	
introduce	voorstellen	
inundate	inunderen	
invention	uitvinding (f)	
inventorize	inventariseren	
investigate	onderzoeken, een onderzoek instellen, uitzoeken	
investment	investering	
invincible	onoverwinnelijk, onoverwinnelijke	
invincible	onoverwinnelijke (n)	
invisibility	onzichtbaarheid (f)	
invisible	onzichtbaar, onzichtbare	
invisibly	onzichtbaar	
invoice	factuur (f)	
invoice	faktureren	
invoke	aanroepen	
Ionian Islands	Ionische Eilanden	
ionizing	ioniserend, ioniserende	
IP address	IP-adres (n)	
Iran	Iran (n)	
Iranian	Iranier	
Iraq	Irak	
Iraqi	Iraaks	
irascible	opvliegend, humeurig, prikkelbaar	
ire	toorn (m)	
Ireland	Ierland	
iridium	iridium (n)	
iris	iris (mf)	
iris	regenboogvlies (n), iris (mf)	
Irish	Ier (m), Ierse (f)	
Irish	Iers	
Irish	Iers (n)	
Irishman	Ier "'m"	
iritis	regenboogvliesontsteking (f), iritis (f)	
iron	ijzer (n)	
iron	ijzeren	
iron	strijken	
iron	strijkijzer (n)	
Iron Age	IJzertijd	
ironing	strijken, (n)	
ironing	strijkgoed, (n)	
ironing	strijkgoed, (n)	
ironing board	strijkplank (f) (also (m), esp. in Holland)	
irrational	irrationeel, irrationele, onzinnig, onzinnige, onredelijk, onredelijke	
irrational	irreÃ«el, irreÃ«le	
irreconcilable	onverzoenlijk	
irregular	onregelmatig	
irrelevance	irrelevantie	
is	is	
is it going to rain?	Zou het gaan regenen? zÉ‘ÊŠ hÉ™t É¢aËn reÉ¢É™nÉ™n?/	
Isaac	IzaÃ¤k, Izaak	
Isaiah	Jesaja	
Ishmael	IsmaÃ«l	
Islam	islam (m)	
Islamic	islamitisch, islamitische	
island	eiland (n), eilanden (p)	
island state	eilandstaat	
islander	eilander (m)	
Isle of Man	Man	
isolationism	isolationisme (n)	
isothermic	isothermisch, isotherm	
Israel	IsraÃ«l	
Istanbul	Istanboel	
it's	't is (short for "het is") (1)	
Italian	Italiaan, (m), Italiaanse (f)	
Italian	Italiaans	
Italian	Italiaans, Italiaanse	
italic	cursief	
italicise	cursiveren	
italicize	cursiveren	
Italy	ItaliÃ«	
itch	jeuk (m)	
itch	jeuk in de vingers, jeuk in de handen	
itch	jeuken	
itch	jeuken in de vingers, jeuken in de handen	
item	agendapunt (n)	
item	exemplaar (n), artikel (n)	
item	koppeltje (n)	
itinerary	weg (m) (1), wegbeschrijving (f) (2), routebeschrijving (f) (3)	
its	de zijne	
its	zijn (m), haar (f) (Dutch has no genitive of het (it))	
ivory	ivoor (n)	
ivory	ivoorkleur (f)	
ivory	ivoorkleurig, ivoorkleurige	
ivory	ivoren	
Ivory Coast	Ivoorkust	
jack	boer (m), zot (m) ("Flemish")	
jack	ezel (m)	
Jack	Jacob, Jaak	
jack	jekker (m)	
jack	krik (f)	
jack	stopkontakt (n) (mains), aansluitpunt (n) (connector), aansluiting (f) (connection), stekker (m) (plug)	
jack-knife	zakmes (n) (1)	
jackal	jakhals (m)	
jacket	jasje (n)	
Jacob	Jakob	
jade	jade (n)	
jade	jadegroen (n)	
Jain	jaÃ¯n (m), jaÃ¯nist (m)	
Jainism	JaÃ¯nisme	
jake brake	motorrem (m)	
jam	jam (1)	
January	januari (m)	
Japan	Japan	
Japanese	Japanner, Japanees; Japanese	
Japanese	Japans	
Japanese	Japans, Japanse	
jargon	jargon (n), vaktaal (f)	
jarringly	schokkend
jaundice	geelzucht (f)	
jaundice	groen en geel worden van nijd of afgunst over (f)	
Java	Java (n) (1,3)	
Javanese	Javaans	
jawbone	kaaksbeen (n)	
jealous	jaloers	
jealous	jaloers	
jealous	jaloers	
jealousy	jaloersheid (f)	
jeans	Spijkerbroek "s"	
Jehovah's Witnesses	Jehovah's Getuige, Getuige "amongst themselves"	
Jehovah's Witnesses	Jehovah's Getuigen (p)	
jejunum	nuchtere darm (m)	
jellyfish	kwal (f)	
jenny	ezelin (f) (1)	
jenny-ass	ezelin (f)	
Jeremiah	Jeremia	
Jerusalem	Jeruzalem	
Jessica	Jeske	
Jesus	Jezus	
Jesus Christ	Jezus Christus (m)	
jet	koolzwart (n)	
jet	straal (f)	
jet	straalvliegtuig (n)	
jet engine	straalmotor (m)	
jetty	pier (m)	
Jew	Jood (m), Jodin (f)	
jewel	juweel (n)	
Jewess	jodin (f)	
Jewish	Joods	
Jharkhand	"Jharkhand"	
jiffie; jiffies	jiffie; jiffies	is gelijk aan 16,66 milliseconden
jigsaw	figuurzaag	
jigsaw	puzzel	
jihad	jihad (m)	
Job	Job	
job	taak (f), job (f)	
job	werk (n), job (f), beroep (n)	
John	Jan, Johan, Johannes	
John the Baptist	Johannes de Doper (m)	
join	voegen	
joint	(de) bak (m), (de) nor (f)/(m)	
joint	gewricht (n)	
joint	gezamenlijk, gezamenlijke	
joint	joint (m), stickie (n)	
joke	grap (f), aanfluiting (f)	
joke	grappen, grappenmaken	
joke	mop (m), grap (f), geintje (n), lol (f)	
joke	mop (m), grap (f), grol (f)	
Jordan	JordaniÃ«	
Joshua	Jozua	
joule	joule (m)	
jovial	joviaal	
joy	gelukzaligheid	
joystick	bedieningshendel (m), stuurknuppel, "'joystick"'	
Judaism	Judaism	
judge	oordelen	
judge	rechter (m)	
Judges	Richteren, Rechters	
judoka	judoka	
jug	bak (m)	
jug	kan (f)	
jug	kan (f)	
jug	tet (f)	
jugular	halsader (m)	
juice	elektriciteit (m)	
juice	persen	
juice	sap (n)	
juice	sap (n)	
juice	sap (n)	
juice	voeden	
juicy	sappig	
juicy	sappig, smeuÃ¯g	
Juliet	Julia	
July	juli	
jump	springen	
jump	sprong (m)	
jumpy	nerveus, nerveuze, zenuwachtig, zenuwachtige	
junction	knooppunt (n) verbindingspunt (n), aansluiting (f), samenkomst (f)	
junction	las (f), voeg (f), naad (f)	
junction	samenkomst (f), samenvloeiing (f), aansluiting (f)	
June	juni	
jungle	oerwoud	
junk	jonk (f)	
junk	rommel (m), rotzooi (m)	
junk food	junkfood (n), troepvoedsel unusual), vulvoer unusual)	
Jupiter	Jupiter	
Jupiter	Jupiter	
Jupiter	Jupiter	
Jura	(2): Jura	
just	net	
just	net, zojuist	
just	precies	
just	rechtvaardig	
just	slechts, gewoon	
just about	zowat	
justice	gerechtigheid	
justify	rechtvaardigen	
Justin	Justin	
Jutland	Jutland (n)	
kangaroo	kangoeroe (m)	
Kannada	Kannada	
Karelian	Karelisch	
Karlovac	Karlovac	
Kashubian	Kasjoebisch (n)	
Kathmandu	Kathmandu	
Kazakh	Kazachs	
Kazakh	Kazachs (n)	
Kazakh	Kazak (m)	
Kazakhstan	Kazachstan	
keel	kiel	
keelhaul	kielhalen	
keep	houden	
keeper	doelman (m)/(f)	
kennel	kennel (m)	
Kenya	Kenia, Kenya	
kerosene	kerosine (m) or (f)	
key	sleutel "de"	
key	sleutel (m)	
key	toets (m)	
key	toets (m)	
key	toonladder "de"	
keyboard	klavier (n), keyboard (n)	
keyboard	klavier (n), keyboard (n)	
keyboard	toetsenbord (n), klavier (n)	
khaki	kaki (n)	
khaki	kakikleurig	
khaki	legerkledij (f)	
kick	schop, stamp (m) ("Belgium")	
kick	schoppen, stampen (Belgium)	
kick out	buitengooien	
kick the bucket	de pijp aan Maarten geven, het loodje leggen	
kick wheel	pottenbakkersschijf (f)	
kidney	nier	
Kiev	KiÃ«v	
kill	doden	
kill two birds with one stone	twee vliegen in Ã©Ã©n klap slaan (literal: hit two flies in one slap)	
kilogram	kilogram (m)	
kilometer	kilometer	
kilometre	kilometer	
Kim	Kim	
kind	aardig, leuk, lief, mooi, prettig	
kind	gunstig	
kind	soort	
kindling	aanmaakhout	
kindling	ontbranden, ontsteken	
kinesthesia	kinesthesie (f)	
kinetic	kinetisch	
king	koning (m)	
king	koning (m)	
king	koning (m), heer (m)	
kingdom	koninkrijk (n)	
kingdom	rijk (n), plantenrijk (n), (n) dierenrijk	
kingfisher	ijsvogel (m)	
Kings	Koningen	
kip	dut) (n) (usually in the diminutive, dutje), hazeslaapje) (n)	
kip	dutten), een uiltje knappen), (informal) maffen)	
kip	keet) (f), hol) (n)	
kip	kip (mf)	
Kiribati	Kiribati	
kiss	elkaar kussen, elkaar zoenen	
kiss	kus, zoen	
kiss	kussen, zoenen	
Kiswahili	Swahili	
kitchen	keuken	
kite	vlieger	
kiwi	kiwi (m)	
kiwi fruit	kiwi (m)	
kleptomania	kleptomanie (f)	
Klingon	Klingon	
knee	knie (f)	
kneel	knielen	
knew	wist, wisten, kende, kenden	
knife	mes (n)	
knight	paard (n)	
knight	ridder (m)	
knight	ridder (m)	
knight	ridderen	
knit	breien	
knock	botsen	
knock	klap (m)	
knock	kloppen (n), aankloppen (n)	
knock	kloppen, aankloppen	
Knossos	Knossos	
knot	knopen, dichtknopen	
know	kennen	
know	weten	
know like the back of one's hand	kennen als z'n broekzak	
know-it-all	betweter (m), wijsneus (m)	
knowledge	kennis (1-4), weten (5)	
known	geweten, gekend	
koala	koala (m), koalabeer (m), koalabeertje (n)	
Korea	Korea	
Korean	Koreaan (m), Koreaanse (f)	
Korean	Koreaans (n)	
Korean	Koreaans, Koreaanse	
Kosovo	Kosovo	
kren	mierikswortel (m), mierik (m), boerenradijs "m' '	
kroepoek	kroepoek	
krypton	krypton (n)	
kudu	koedoe	
Kurdish	Koerdisch	
Kurdish	Koerdisch (n)	
Kurdistan	Koerdistan (n)	
Kuwait	Koeweit	
kylix	kylix (m), ogenschaal (mf)	
Kyoto	Kyoto	
Kyrgyz	Kirgizisch	
Kyrgyz	Kirgizisch {n)	
Kyrgyz	KirgiziÃ«r (m), Kirgizische (f)	
Kyrgyzstan	KirgiziÃ«, Kirgizstan	
la	la	
lab	lab (n), labo (n)	
lab	lab-	
label	categoriseren	
label	etiket (n)	
label	etiket (n), label (n)	
label	etiketteren, etiketten aanbrengen	
labia	schaamlip (-en)	
labial	labiaal	
labial	labiaal (f)/(m)	
labial	labiaal (n)	
laboratory	laboratorium (n) (1, 2)	
labyrinth	doolhof (m), labyrint (n)	
labyrinth	doolhof (m), labyrint (n)	
ladder	ladder (f)	
ladle	pollepel (m)	
lady	dame (f)	
lady	dame (f)	
lady	dame (f)	
lady	damestoilet (n)	
ladybird	lieveheersbeestje (n)	
ladybug	lieveheersbeestje (n)	
laid	legde, legden	
lama	lama (m)	
lamb	lam (n), lammetje (n)	
lamb	lam (n), lamsvlees (n)	
lance	lans "de"	
land	doen landen, aan de grond zetten	
land	land (n)	
land	land (n), grond (m)	
land	landen	
land bridge	landbrug	
landing	landing (f)	
landing	steiger (m), aanlegplaats (f)	
landlord	huisbaas (m)	
landslide	lawine (m) or (f)	
lane	gang (m), wegeltje (n)	
lane	rijvak (n)	
language	taal (f)	
language	taal (f)	
language	taal (f)	
language	taal (f), code (f)	
language	taal (f), jargon (f)	
language	taal (f), spraak (f)	
language	taal (f), spraak (f)	
lantern	lantaarn (m)	
Lao	Laotiaans (n)	
Lao	Laotiaans (n)	
Laos	Laos (n)	
Laotian	Laotiaans (n)	
Laotian	Laotiaans (n)	
laptop	laptop, notebook	
laptop computer	laptop, notebook	
larboard	bakboord (m)	
larch	lariks (m), lork (m)	
large	groot	
large intestine	dikke darm (m)	
large-tailed antshrike	langstaart-mierklauwier	
lark	leeuwerik (m)	
larva	larve (f)	
larva	larvestadium (n)	
laryngological	laryngologisch	
laryngologist	laryngoloog	
laryngology	laryngologie	
larynx	strottenhoofd	
last	laatste, afgelopen	
last	last	
last night	gisterenavond, gisterennacht	
last night	gisterenavond, gisterennacht	
latch-key child	sleutelkind (n)	
late	laat	
late	laat, late	
late	laat, late	
late	laat, late	
late	wijlen	
later	later	
lather	inzepen	
lather	zeepsop (n), schuim (n)	
Latin	Latijn	
Latin	Latijns	
Latin	Latijns	
Latin	Latijns	
Latin	Latijns, Latijns-Amerikaans	
Latin	Latijns, Romeins	
Latin	Latijns, Romeins	
Latin	Romaan	
Latin	Romein	
Latin	Romein	
Latin alphabet	Latijns alfabet	
Latvia	Letland (n)	
Latvian	Let (m) Letse (f)	
Latvian	Lets	
Latvian	Lets	
laudableness	prijzenswaardigheid	
laugh	lachen	
laughing falcon	lachvalk	
laughing gull	lachmeeuw	
laughter	gelach (n), lachen (n)	
launch	lanceren	
launch	lancering (f)	
laundry	was (m)	
Laura	Laura, Lore	
laurel	laurier (m)	
laurel	lauweren (pl)	
lavender	lavendel	
lavender	zacht lila	
lavender	zacht lila	
law	recht (m)	
law	wet (m)	
law	wet (m)	
law	wet (m), theorema (n)	
lawrencium	lawrencium (n)	
lawsuit	rechtszaak (f)	
lawyer	advocaat (m), advocate (f), raadsman (m)	
laxative	laxeermiddel (n)	
laxative	laxerend, laxerende	
lay	leggen	
lay	leken-	
lay	leken-, wereldlijk	
lay	ligging (f)	
lay waste	verwoesten	
layer	laag (f)	
layer	laag (f)	
layer	laag (f)	
layer	legger (m)	
layer	legster (f)	
layman	leek (m)	
layman	leek (m)	
layout	opzet (m), lay-out (m)	
layout	plan (n)	
lazy	een lui oog, het luie oog	
lazy	lui, luie	
lead	aanvoeren, vooroplopen	
lead	aanvoeren, vooroplopen	
lead	dieplood	
lead	leiband (m)	
lead	leiden	
lead	leiden	
lead	leiden	
lead	leiden	
lead	leiden	
lead	leiden	
lead	leiden naar	
lead	leiden, begeleiden, meevoeren	
lead	leiding (f)	
lead	leiding (f), begeleiding (f)	
lead	leidraad (m)	
lead	lengte (f)	
lead	lood (n)	
lead	lood (n)	
lead	stift	
lead/experiment	aanvoeren, vooroplopen	
lead/experiment	aanvoeren, vooroplopen	
lead/experiment	dieplood	
lead/experiment	leiband (m)	
lead/experiment	leiden	
lead/experiment	leiden	
lead/experiment	leiden	
lead/experiment	leiden	
lead/experiment	leiden	
lead/experiment	leiden	
lead/experiment	leiden naar	
lead/experiment	leiden, begeleiden, meevoeren	
lead/experiment	leiding (f)	
lead/experiment	leiding (f), begeleiding (f)	
lead/experiment	leidraad (m)	
lead/experiment	lengte (f)	
lead/experiment	lood (n)	
lead/experiment	lood (n)	
lead/experiment	stift	
leader	leider (m), leidster (f), aanvoerder (m), aanvoerster (f)	
leaf	blad (n)	
leaf	blad (n)	
leaf	blad (n)	
leaf	blad (n)	
leaf	blad (n), f)	
leaf	bladeren krijgen	
leaf	bladeren, doorbladeren	
leaflet	blaadje (n)	
leaflet	folder (m)	
leak	lek	
lean	leunen	
lean	mager	
lean	mager, tenger	
leap	springen, wippen	
leap	sprong (m)	
leap	sprong (m)	
leap year	schrikkeljaar (n)	
learn	leren	
learned	geleerd	
learned	leerde, leerden	
learning	kennis (f), geleerdheid (f), geleerde (n), geleerde "m, f"	
learning	leren (n)	
learnt	geleerd	
learnt	leerde, leerden	
least weasel	wezel (m)	
leather	leer (n), leder (formal) (n)	
leather	leren	
leave	achterlaten, laten (staan, zijn, etc.)	
leave	laten	
leave	laten	
leave	over zijn, overblijven	
leave	verlaten, achterlaten	
leave	verlof	
leave	verlof, toestemming	
leave	weggaan, vertrekken	
Lebanon	Libanon	
led	geleid	
LED	led (m)	
led	leidde, leidden	
lee	lij, lijzijde	
leech	bloedzuiger (m)	
leek	prei (m)	
left	achtergelaten	
left	achtergelaten	
left	achterliet	
left	linkerkant (m)	
left	linkerkant (m)	
left	links, linkse	
left	verlaten, weggegaan	
left	verliet, ging weg	
leg	been (n)	
legibility	leesbaarheid
legible	leesbaar	
Leipzig	Leipzig	
lemon	citroen (f)	
lemon	citroen-	
lemon	citroenboom	
lemon	citroengeel	
lemon	citroengele	
lemon	citroensmaak	
lemon balm	citroenmelisse (f), citronella (m), bijenkruid (n), vrouwenkruid (n)	
lemonade	citroendrank (m)	
lemonade	limonade (m)	
lemur	lemur	
lend	lenen, uitlenen	
length	lengte	
lens	lens (f)	
lent	geleend, uitgeleend	
lent	leende, leenden, leende uit, leenden uit	
Lent	vasten (m)	
Leo	Leeuw (m)	
Leo	Leo	
Leo	Leo (m)	
leopard	luipaard (m)	
leprosy	lepra, melaatsheid	
Lesbos	Lesbos	
Lesotho	Lesotho	
lesser flamingo	dwergflamingo (m)	
lesser spotted woodpecker	kleine bonte specht (m)	
let	laten, toestaan	
let	verhuren	
lethal	dodelijk	
letter	brief (m)	
letter	letter (f), karakter (n)	
letter opener	briefopener (m)	
lettuce	sla	
leukaemia	leukemie	
leukemia	leukemie	
level	constant	
level	egaliseren	
level	etage, verdieping	
level	niveau (n)	
level	niveau (n), hoogte	
level	vlak	
level	waterpas	
lever	hefboom (m)	
leverage	m), f)	
leverage	n), m)	
leverage	profiteren) van, uitbuiten)	
levitation	levitatie, zweven	
Leviticus	Leviticus, Levieten	
lexeme	lexeem (n)	
lexicography	lexicografie (f)	
li	li	
liability	aansprakelijkheid	
liability insurance	aansprakelijkheidsverzekering (f)	
liar	leugenaar (m), leugenaarster (f)	
libel	smaad	
liberal	liberaal, liberale	
liberate	bevrijden	
Liberia	Liberia (n)	
library	bibliotheek (f) (1,2), boekerij (f) (1,2)	
Libya	LibiÃ«	
lick	likken	
licorice	zoethout (n), drop (m)	
lid	deksel (n)	
lie	leugen (f)	
lie	liegen	
lie	liggen	
lie	ligging (f)	
lie	ligging (f), terreinligging (f)	
Liechtenstein	Liechtenstein	
lieutenant	luitenant (m)	
lieutenant general	luitenant-generaal (m)	
life	leven (n)	
life	leven (n)	
life	leven (n)	
life	leven (n)	
life	leven (n)	
life	leven (n)	
life	leven (n)	
life	levensduur (f)	
life	levenslang (n)	
life jacket	reddingsvest (n)	
lift	lift (m)	
lift	lift (m)	
lift	opheffen	
lifting	opwaarderend	
lifting	opwaardering (f)	
ligature	ligatuur	
light	aansteken	
light	koffie verkeerd	
light	licht	
light	licht	
light	licht	
light	licht	
light	licht (n)	
light	licht (n)	
light	licht, helder	
light	lichten, bijlichten	
light	vuurtje (n)	
light bulb	gloeilamp (f), lichtpeertje (n) ballon	
lighter	aansteker (m)	
lighthouse	vuurtoren (m)	
lightspeed	snelheid van het licht (f)	
lignify	verhouten	
like	evenknie (m), dat soort dingen "n, pl", gelijkaardige dingen "n, pl", gelijkaardigheden "f, pl"	
like	favoriet (m), voorkeur (m)	
like	graag hebben, graag zien zich aangetrokken voelen tot	
like	houden van, graag hebben, lusten, graag lusten	
like	zoals, als, lijkend op, gelijk (maybe only in Flanders)	
lilac	lila	
lilac	sering	
lilac	sering	
lily of the valley	lelietje-van-dalen (n), meiklokje (n)	
Limburg	Limburg (n) (1, 2)	
Limburgian	Limburgs (n)	
lime	limoen (f)	
lime	limoenenboom (m)	
lime	limoengeel, limoengroen	
lime	linde (m), lindeboom (m)	
limestone	kalksteen	
linden	linde (m)	
line	lijn (f)	
line	lijn (f)	
line	lijn (f)	
line	lijn (f)	
line	lijn (f)	
line	lijn (f), aansluiting (f)	
line	lijn (f), regel (m)	
line	lijn (f), rij (f)	
line	produktlijn (f)	
line	rechte	
line	rechte (f), lijn (f)	
line	rechte (f), lijn (f)	
line	rechte (f), lijn (f)	
line	regel (m)	
line	rij (f)	
line	rij (f), file (f)	
line	spoorlijn (n)	
line	stanza	
line	trajekt (n)	
line	uitlijnen	
line	voeren, een voering in maken	
line art	lijnkunst
linear algebra	lineaire algebra	
linen	linnen (n), doek (n)	
linguistics	linguÃ¯stiek (f), taalwetenschappen "f, pl"	
link	link (m), verbinding (f) , relatie (f) , koppeling (f)	
link	link, koppeling (f), verwijzing (f)	
link	schakel	
lion	leeuw (m)	
lion cub	leeuwenwelp "m, f", leeuwenwelpje (n), welp "m, f", welpje (n)	
lioness	leeuwin (f)	
lip	lip (f)	
lip	lip (f) (2,4), rand (m) (3), onbeschaamdheid (f) (5), brutaliteit (f) (5)	
lipstick	lippenstift (m)	
liquid	vloeibaar, vloeibare	
liquid	vloeistof (f)	
liquorice	zoethout (n), drop (m)	
Lisbon	Lissabon	
listen	gehoorzamen), luisteren) naar)	
listen	horen)	
listen	luisteren)	
listen	luisteren), wachten) op), opletten)	
literature	literatuur	
lithium	lithium (n)	
Lithuania	Litouwen	
Lithuanian	Litouws	
litre	liter	
litter	afval n (literally to fall off), or zwerfafval n (literally straying garbage)	
litter	draagbed (literally 'carrying bed', only for persons; comfortable and often elaborate) or draagbaar (literally 'carrying rail', for persons in emergency, also for objects; may be improvised)	
litter	worp (m) (literally means a throw)	
little	een beetje	
little	klein	
little finger	pink (m)	
little owl	steenuil (m)	
live	leven	
live	levend, levende	
live	rechtstreeks	
live	scherp, scherpe	
live	verderleven, overleven, voortbestaan	
live	wonen	
liveliness	levendigheid	
liver	lever (m)	
liver	lever (m), levertjes "m, dim, pl"	
livestock	vee (n)	
living room	woonkamer "de", huiskamer "de", zitkamer "de", living "de"	
Livonia	Lijfland	
lizard	hagedis (m)	
LiÃ¨ge	Luik (n)	
llama	lama (m)	
